reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGDUxseTeqpG0faeMx3pGedLFQ83KrC2ad_e7HohYg2tdmJpYZjzoqMu_QCaWEUcWDsJw6VykBgwouOZIA,Safaru Khoiron,https://play-lh.googleusercontent.com/a-/AOh14Giu9LP1asJ1y1sZZTqIrH355fuLCgzWlRayeYQ_,"Apa keunggulan dari Aplikasi ini, apakah apliaksi PeduliLindungi dari Kominfo tidak cukup sebagai aplikasi tunggal ?",3,47,1.7,2020-06-09 06:22:06,,,most_relevant,com.deepcovid19
gp:AOqpTOEaEojFHoyfODYPjNAKsLL1c9r508U1ZUoJnT17epn4d1b3h8H5DS7y_be_MnoIH6K2EXfH31cZEyDgoxc,Undang Suryana,https://play-lh.googleusercontent.com/a/AATXAJzzev1CtaJ-qI80rXxdFU47oCE2U3X-g4nlzw7n=mo,"Assalaamu'alaikum...namaku Undang Sultan, bgmna caranya ikut brgabung dg Gugus Tugas Percepatan Penanga nan covid19...dg motto: ""bersatu mela wan covid19"", smmtara sdh hampir sbu lan aqu mnjdi relawan mandiri brgerak utk wilayah jabodetabek tebar paket logistik utk masyarakat yg berpngha silan harian yg terdampak pnenerapan PSBB tuch...,kadang2 ikut mnsholatkan & mnguburkan mayat protap ODP,PDP cobid19 tanpa kostum 🤬😥APD(karna mmg aku gak punya)...😇🤧😰, qodda rullooh ..trnyt hbs anggaran jg",3,62,1.4,2020-05-06 02:14:00,,,most_relevant,com.deepcovid19
gp:AOqpTOEsXUGgT9pcKN3IWZrtHy6_7DBt7ikZN78JY34F6cfwiNblI3t2I-6805cWvrZ1gWWNRNev4xv33Rmy-6M,RIC TM,https://play-lh.googleusercontent.com/a-/AOh14Gjzd3V9p3uLa6vd24DCLYRqcG48CHV81mXfCbib,"Masa Habis Update Jadi Dikit Fiturnya?? Enakan mode web, gk ada perubahan Kaya Dulu lagi Fiturnya Gw hapus dah!!",3,22,1.7,2020-06-16 10:09:52,,,most_relevant,com.deepcovid19
gp:AOqpTOFfts6Io0kL5kWUWGaURq_cl_xI_i3a3z1ngjLSyP8USlDWE4k3LxMLnTXBD_HRdWZs1zl7D4kUaCA71pw,Silahuddin Makruf,https://play-lh.googleusercontent.com/a-/AOh14GjtoIfWaVgUdCRsahzLeayNFrPCFnBzeF0oxFwKHQ,"Info di tempat ibadah, nggak ada ikon perwakilan umat islam, aneh bin ajaib bahkan tdk mewakili adanya 5 agama resmi",3,22,1.11,2020-09-06 11:22:32,,,most_relevant,com.deepcovid19
gp:AOqpTOFWRnnNHqr2tr24-WqfbLHOpRfbRdUqMvG9r1NeNyy5NYl5crArbDcieyXDnk-13IdMzLi9dKcjgpDEndQ,Ary Pradhana,https://play-lh.googleusercontent.com/a-/AOh14GiwKjb5kOUk4HwLU7dPxJcZC1S4OrfhZDUIMcH6_hI,Belum bisa daftar vaksin via online,3,5,1.11,2021-03-15 04:32:41,,,most_relevant,com.deepcovid19
gp:AOqpTOEGEq2IWknYJCUe2xcPEomeM-iZayYTIz3vVYZS9O-dQqGIANQ8YWFRwAqBDst9YW_MaeW59kPCdw4F_RY,Tito S,https://play-lh.googleusercontent.com/a-/AOh14GiORCJEHOVJzHZPwHV89QHrq6H_pokbbMvwCjaNtg,Belum merasakan manfaatnya...,3,5,1.11,2021-04-01 07:43:35,,,most_relevant,com.deepcovid19
gp:AOqpTOEXu_es40oD7MG5a3fFJIeet4DXSRsGkv0Txe16zL0nOznMGLikFICcqMnzocAO5wJsBgtaJbW2Bm2K2YQ,Kifayatul Akhyar,https://play-lh.googleusercontent.com/a-/AOh14GiyUc04B78JcUXvgjQ_iCtCFGSrMwhVY9kCgoqxcQ,"Saya sudah input kode verifikasi dari email, tapi muncul tampilan error",3,22,1.4,2020-05-11 01:13:42,Terima kasih atas masukannya Kak. Saat ini kami sudah update aplikasi. Silakan coba register lagi ya Kak 😊,2020-06-09 03:53:59,most_relevant,com.deepcovid19
gp:AOqpTOGw9HSkMWgRm1NzAeB4AvX0ps_2SdqLclPfH3UixfdvzmFyMOOKZ-yUsDuVOcIP8fWikDyU_sooDtRBQs8,Muhamad Norrahman,https://play-lh.googleusercontent.com/a-/AOh14GgotsLbRG0n8fV-SMqk9y1OH7NyTx9z8EJTdQGTDA,Tidak muncul berapa persennya berpotensi kena COVID-19,3,11,1.7,2020-06-17 00:04:06,,,most_relevant,com.deepcovid19
gp:AOqpTOGsySp1VEuRP-pkq81Gz6I1AGM52lG1FlKHXF7VPV6THyFm5P8qDo1P0ygXBi6uyGgpjdzkchrK4G8XCXA,Tiurma Panjaitan,https://play-lh.googleusercontent.com/a/AATXAJwjiynrdXcIXF0vU2hYTEDz3RAC8F7lhiOJgX0o=mo,"Mohon maaf saya bikin password di tolak mu, sedih bgt",3,14,1.11,2020-09-06 15:18:38,,,most_relevant,com.deepcovid19
gp:AOqpTOGUshC3XxKgitmWtviI1wktKceupUp4GlZY2QbNxxSPr-EXCEl--knOaERZzU5zV5Cev2U4_KljefAm3bg,Bambang Purnomo,https://play-lh.googleusercontent.com/a/AATXAJzdqURpQrHC0u4nhn1GDuJKQb-DtB-5FopMc0oulQ=mo,"min, perbedaan sama aplikasi peduli lindungi apa ya ?",3,17,1.11,2020-08-20 04:36:07,,,most_relevant,com.deepcovid19
gp:AOqpTOFLIfcO3II8bHdlDdMAQPv66cKu3u_NzW7M8zkMVI4-VcsUSQ6VvSW-0hokTzW1pWZFkehxeThxmwR935Q,Parlindungan Manurung,https://play-lh.googleusercontent.com/a-/AOh14GhHOhlofS4ZrW_n0RbD9koZPodq03G75Jej0L13iQ,Virus yg sangat berbahaya dan mematikan..?,3,14,1.11,2020-07-18 23:37:12,,,most_relevant,com.deepcovid19
gp:AOqpTOE-DZeYxLyUj4Weu2erFlk0iZBWzyC83McwUkhJYJpJc9jqPnYX1yM0oja4ipXS1oVO01sXz-Y-YdpiI8w,Deliana Lubis,https://play-lh.googleusercontent.com/a/AATXAJy1-yygMgidlR6nrQjECaWIXbyi4BxBLOMEewT1=mo,Mau nyari data penyebaran dan laju insidenci DKI dimana,3,15,1.11,2020-07-22 23:49:29,,,most_relevant,com.deepcovid19
gp:AOqpTOEr2Qf_1y40RAdqcsvgUAzvnpoIH4ct3EJu9D-9b_JxcXbTpU72XCHTFOzEFRW-2eNKsx9qCKz_qOsjlDU,Ira Adja,https://play-lh.googleusercontent.com/a-/AOh14GgB1BLNWPNcu1McM7rmhPuz0CNeVMkWaOj0VGB4mg,Aq kasih bintg 3 kode verifikasi luamaaaaa...gagal2 trus...kasih cara donk biar dpt log in...,3,22,1.2,2020-05-01 16:22:04,Terima kasih atas masukannya Kak. Saat ini kami sudah update aplikasi. Silakan coba register lagi ya Kak 😊,2020-06-09 04:08:45,most_relevant,com.deepcovid19
gp:AOqpTOH8sKxlY_GyPgswrYuAIHLko8blA7EQhci_i7m1JfoMen_sWsr3R-zCcsO7fdm8PKaqjphgQkRdW0AdUzg,ARIQ HD,https://play-lh.googleusercontent.com/a-/AOh14GjW-_O8VPSEd4F4GmcAysFgkpuB71qxY-1yC8Q2zw,Semoga versi selanjutnya bisa se lengkap web nya,3,36,1.0,2020-05-01 05:37:04,"Hai Kak, terima kasih atas masukan yang telah membantu kami untuk jadi lebih baik.

Kami telah memperbaharui aplikasi untuk menyelesaikan isu design. Silakan mencobanya kembali ya Kak 😊",2020-06-09 04:08:55,most_relevant,com.deepcovid19
gp:AOqpTOFSQeIgAF7MGhHqJTvJknOk_MyVZ4M2sDcBS6Z8ReUs93yFDhzLb53MurlUO7yWpZUQowHCnysoNPx_3-k,yudi oke,https://play-lh.googleusercontent.com/a-/AOh14Gho-Q4hAx7z8Z_iTQnpwJ25_x8czMUaK-21EYbImw,"Ada bug, aplikasi ini belum sempurna.",3,10,1.11,2020-11-06 05:09:51,,,most_relevant,com.deepcovid19
gp:AOqpTOGdrQhMRkn5hdATisS8rTHHp9RWWytNn4aukgFQ-3REhNAxz6smzFsl_GYQ85a-wOyk1v-KOyPLa6-ZLSg,Joana Putri Abista,https://play-lh.googleusercontent.com/a-/AOh14GhMNDFvWXweUzdIxrP_CaHEGdp1TMgQ0OS23uqz,Loading map 1/2 hari tidak bisa2,3,10,1.7,2020-06-20 08:16:57,,,most_relevant,com.deepcovid19
gp:AOqpTOENA9KEhRSToTm1Q2SZ8EzJFQQEKxmftOnCUQMSGHjTO5pht4008VVGtSBkDiB4QnxVShb-DmdWaOA7R_M,Supriyadi,https://play-lh.googleusercontent.com/a/AATXAJyoNqClqJz-eY8p0I-53ht9aVDhB0J5_i6JTm7U=mo,Mapnya tidak sinkron dgn keberadaan saya,3,5,1.11,2020-12-20 14:35:29,,,most_relevant,com.deepcovid19
gp:AOqpTOEK1tvHSMv-BfX-4R4fpAKKvc-igX_WAMO2NcMq1YKMF2ACrbum_lnBpA_ByNaecpOoTEvgTPGNcjvryLE,Djawahir Fahrurrazi,https://play-lh.googleusercontent.com/a-/AOh14GiOrVIRvYuPpXAeVZ8TuZlzEbYIVu6vpJMSkPCHtw,Senantiasa diganggu iklan dan lamban,3,4,,2021-01-29 22:53:54,,,most_relevant,com.deepcovid19
gp:AOqpTOE4ipVxG83UoaAWBpJzhG7d6MCfBuDQzvre2AZD8gxt5qkRRupVQxcrrmOLIKAAxm0_-XyWHYdzjfnn-Bg,damas huri,https://play-lh.googleusercontent.com/a-/AOh14Gj28kXLU11c9WgFdjU5HNmajVplZG5QE6J6HSsG,Baik bisa dipertimbangkan,3,8,1.11,2020-07-04 07:38:43,,,most_relevant,com.deepcovid19
gp:AOqpTOFpPehzOuvPE2If0u9Vdet36UsxjFi0HaLSyTXBubiaY8VGfO7f663IWmUmO7yN9qDcDoV5Bb3a60QDTDs,Muchtar ZED,https://play-lh.googleusercontent.com/a/AATXAJzdNMwCT3NzgkYPnA1D51-PkvFA3b98Gks33Zvh=mo,Bersatu Lawan COVID-19,3,4,1.11,2021-01-06 06:07:32,,,most_relevant,com.deepcovid19
gp:AOqpTOGwPjWEnhNhQctiSUvI8zZdU-dBakZ4UcBKXerSBB6MkJVCW8D0Iu34zOT4GUAuyKni-SHi7zGy9zkr248,Nopri Yanto,https://play-lh.googleusercontent.com/a-/AOh14GinZxMSDj9XmtcuCMRITlaiCdT4_3pK2FI5rMWCAQ,Sudah Registrasi kok Nik nya Gagal Tolong donk di Perbaikin,3,9,1.4,2020-05-11 20:34:12,Terima kasih atas masukannya Kak. Saat ini kami sudah update aplikasi. Silakan coba register lagi ya Kak 😊,2020-06-09 03:54:07,most_relevant,com.deepcovid19
gp:AOqpTOEIQQnn4c8rMElgiLyPv8Q-h6vrPXz61We_Gv9GZ4b43s4zAwYmZkXfbnrpBIevLaI8Y93WLY1AZEUoxw8,Ahmad Noval Oktavian,https://play-lh.googleusercontent.com/a-/AOh14GgBD2nEBQ9OR4vpSukFio8Vj-XNm2v8DLptOoasQA,Saya kasih 3 bintang dulu,3,16,1.4,2020-05-09 17:26:22,"Hai Kak, terima kasih atas masukan yang telah membantu kami untuk jadi lebih baik.

Kami telah memperbaharui aplikasi untuk menyelesaikan isu design. Silakan mencobanya kembali ya Kak 😊",2020-06-09 03:54:46,most_relevant,com.deepcovid19
gp:AOqpTOEqGnBvFDUV7kn6jnUy1srRDDGHA-fWRjWSHSg-iDGPbeFMZi0_utV8k4pVHo3pIUXDQdbNNHFrhJk4VzQ,BOBY DAMHORI Boby,https://play-lh.googleusercontent.com/a-/AOh14GgVofJf0o9a3-ywGIUFtJoNh5DWjnU0dLAn1KJq,Sedang sedang saja..,3,5,,2020-12-20 19:55:32,,,most_relevant,com.deepcovid19
gp:AOqpTOGLx77Uz2EHJCbL6bx4HIGpmI3DkXlNgJST6EYS0NXRXHuFtpdcZQCfm75ddiL4nfx6T77UuB-6IiUekpA,Itokkartono Kartono,https://play-lh.googleusercontent.com/a-/AOh14GgNCfGKqdDZfruBHrXdrAYIAVLqVa4lyjKDJ0_j,Ok sangat mantap,3,4,1.11,2020-11-03 15:35:06,,,most_relevant,com.deepcovid19
gp:AOqpTOGCtYFZ5oaho-FmmsWl5Cep-kmvWd1LNKQum0AGo5CQG93yCQMZd47bHMnYcJZSUyS0q7QPqJ1C2LTv53Q,azka tani,https://play-lh.googleusercontent.com/a-/AOh14Gh3ysYqYrE_Wp_CVkhyKNNq1ingx2fXZtL2u9ShhA,Britanya kurang akurat,3,8,1.2,2020-05-03 13:24:04,,,most_relevant,com.deepcovid19
gp:AOqpTOGAcAW_bOeg_lUPK2_Fhj_ekBZqvXwAlFgp-xCloL4n6-yFMKZFVcOFySfBrUgT_a1E8Bq2ZeIQCRiL9So,Berian,https://play-lh.googleusercontent.com/a-/AOh14GjDEvuxoXCM-zzJhayd9VURGyf2GaZkXpwPcj-lUg,Lemot parah bikin hp panas,3,6,1.4,2020-05-13 08:41:11,"Hai Kak, terima kasih atas masukan yang telah membantu kami untuk jadi lebih baik.

Kami telah memperbaharui aplikasi untuk menyelesaikan isu design. Silakan mencobanya kembali ya Kak 😊",2020-06-09 03:53:23,most_relevant,com.deepcovid19
gp:AOqpTOGaqYVYM_TNHVhi_RDA6TRDSTc-o1iR_kTroYioBxZ8CixbJvaWl2yrc6aYefKiPymsGkqEv5ybcxC5LAA,arek surabaya73,https://play-lh.googleusercontent.com/a-/AOh14Gh_pyVs98xu2aodfcLjVI1CPke0Om242Uanec9J3g,Adanx app saya LBH mdh menggunakannx,3,2,1.11,2021-02-15 11:05:06,,,most_relevant,com.deepcovid19
gp:AOqpTOHZT_fpMwjAsKaEtiDYAV2m_Ul-6VpO4WfBg2uKR8SqvYAiZgXcsnMXC886oeNwi3RAMOtXZpTStZqnL3w,John Alexander,https://play-lh.googleusercontent.com/a-/AOh14Gjy3ohiD0Eec2ruRkgvtd5II95YI5kHn4iyVYm94Q,Google sign off...,3,1,1.11,2021-05-01 05:09:35,,,most_relevant,com.deepcovid19
gp:AOqpTOH4Flh3G-EcIaYdViSH7wpoQNDCutH-_LODmLvm7p9V6JGwJObjPF_vN5qd__fOdMf276nXuglFzWyM4qY,Jos Joesoef,https://play-lh.googleusercontent.com/a/AATXAJwT83n7RWPCi95yPv8xQ5cHL4XoTdTRQbBkD0C6=mo,Good..thank you..tx.jos,3,2,1.11,2020-08-03 17:44:17,,,most_relevant,com.deepcovid19
gp:AOqpTOHbImhoDNR8uyxzPZxcZj3WyFOKyQEs2A3iKVmct_V8pBKC26I7LpWaKbCU0V8vaq9DDu0lSYUW-rIEJr0,VERDY TANA Ntd,https://play-lh.googleusercontent.com/a-/AOh14GhEPm0y6Uw5bTPiUnY79L4P-shSNce24pJ3ij83,Baik,3,2,1.11,2021-02-12 16:48:26,,,most_relevant,com.deepcovid19
gp:AOqpTOEAyM3sTA5juZEqk4f-2lP9MKC5JRXAnYh7HkE2qfP0LLkitI9mgIhF0zT92DFNyIE4b1c1wY5t712KNBc,Sudiarto Pandiangan,https://play-lh.googleusercontent.com/a/AATXAJzv3VW0QGOJ7Lx8eybI0Qbh7LcHBX7DzfuBJA3m=mo,Sehat,3,0,1.11,2021-07-24 05:46:41,,,most_relevant,com.deepcovid19
gp:AOqpTOEJ7LXCIkCKd9ls3pJ1XtRlsZpdlV8frlj-KpIfmPnGjpxKsRwOdbXtax7B25ZztKWEUDIOG4p9haIT8to,Media Kartika,https://play-lh.googleusercontent.com/a/AATXAJwWM5STOMAI-C3uBmdXxWauBPe8UUgmytz_isPd=mo,bagus,3,0,1.11,2021-07-27 10:06:20,,,most_relevant,com.deepcovid19
gp:AOqpTOHCq_MEGNeEpFvlkc6Npr9EIpsiQV8FnM0eZL495KnGQxry8Ilf0ntmQ6jma_mOcXjCMczSB9SwTZguTeU,Sutarno Tarno,https://play-lh.googleusercontent.com/a/AATXAJxE83CNPyGIJhf1q8H5AiKqE6KFrxbdL_WXbKR2=mo,7j,3,2,1.7,2020-06-19 05:06:06,,,most_relevant,com.deepcovid19
gp:AOqpTOHkkXGibR3EykffV-wcr66SBIqVt7EKcQ7ITofx2TD61ysyCM8gkG-58lK94kHt_-dfzf8Xe6aJYnKgzuA,Laksmi Widajanti,https://play-lh.googleusercontent.com/a-/AOh14GgNukvtNfhg893K2UmcVKnD_rLIHZd74OV-nNm3VQ,Baik,3,7,1.4,2020-05-21 11:26:41,,,most_relevant,com.deepcovid19
gp:AOqpTOGOSxE0NkY2tAir522ieVGRThG6EwBlBtX1qZ-nSQAjlYmokxgDi6HZwYY1MfaRpjjym-u9ihLU4Z0eCRE,handayani chanel,https://play-lh.googleusercontent.com/a-/AOh14GiE-KVzj_SBitomhu1KsGJWKcOaiV4paTJ-p4geLQ,Kurang percaya..,3,2,,2020-06-21 05:07:48,,,most_relevant,com.deepcovid19
gp:AOqpTOHm72KuE_STsZLsNjVuRvj2MTk5FbHT102WNWDNgPbGpNNhqq7Z_ClRyeMsV_Hy_G5OESCoQonknSv0q1Q,Duren Bahorok,https://play-lh.googleusercontent.com/a/AATXAJw1b73j-pJmPlAoO-RvKoO-_mBAQTFGC6cdldQ3=mo,DIRUMAH AJA,3,0,,2021-07-10 04:10:26,,,most_relevant,com.deepcovid19
gp:AOqpTOHG0UxW-jW4wtmW4E24AjT6gYRFi8dGQHfnQyg8YknIAG6A3x6wpx_79GKGGcJNvkRPgQf04F3yxceCq64,Jaffray Gasong,https://play-lh.googleusercontent.com/a-/AOh14GhLBigWjiucK_cA7tEGYfxaW-pTte1RFUkX4ty6cw,Masih bug,3,8,,2020-05-02 09:01:40,"Hai Kak, terima kasih atas masukan yang telah membantu kami untuk jadi lebih baik.

Kami telah memperbaharui aplikasi untuk menyelesaikan isu design. Silakan mencobanya kembali ya Kak 😊",2020-06-09 04:08:12,most_relevant,com.deepcovid19
gp:AOqpTOFTX2ldcd4vhwv5CjKGpzZPa6Fj_Q_Mhr1OvGT2SdGYpirch37grkqYbbW415hoR2YEqY_kJCiPG6XLL6I,Moeklis Efendi Dalimunte,https://play-lh.googleusercontent.com/a-/AOh14GgsGdWlZbs5PbNCDtiDwyAc_Bw-mV6rkwoSOOe9fw,Coba dulu,3,2,,2020-07-22 09:39:41,,,most_relevant,com.deepcovid19
gp:AOqpTOFEF-Rjz7tUhUmvXTkG325T6cwzR8NV6eQU5yDycEYmjmye8xRJgfhax3nxRz8_GurakFSE5Xi6OYE7iuA,Erwin Mihadi,https://play-lh.googleusercontent.com/a-/AOh14GgSBV_lr-HKXX34wg3a9zITV7K3yxM--L_dJEWImD0,Ok,3,4,,2020-10-18 13:45:21,,,most_relevant,com.deepcovid19
gp:AOqpTOEwGa621Q7Gs3wZSafF-NG-FMceMC67Ilch9l_b1c4EUduNQsZXjdRVwwIHRpvWpKJi8fUXkaQGbwGm6KA,juan son,https://play-lh.googleusercontent.com/a-/AOh14GhqEvMAU4PPWTUMG_gdA0mvvuUTjnRL8qhdAnwDqA,Ok,3,13,,2020-05-14 13:18:09,Terima kasih atas masukannya Kak. Saat ini kami sudah update aplikasi. Silakan coba register lagi ya Kak 😊,2020-06-09 03:52:49,most_relevant,com.deepcovid19
gp:AOqpTOEJ7LXCIkCKd9ls3pJ1XtRlsZpdlV8frlj-KpIfmPnGjpxKsRwOdbXtax7B25ZztKWEUDIOG4p9haIT8to,Media Kartika,https://play-lh.googleusercontent.com/a/AATXAJwWM5STOMAI-C3uBmdXxWauBPe8UUgmytz_isPd=mo,bagus,3,0,1.11,2021-07-27 10:06:20,,,newest,com.deepcovid19
gp:AOqpTOEAyM3sTA5juZEqk4f-2lP9MKC5JRXAnYh7HkE2qfP0LLkitI9mgIhF0zT92DFNyIE4b1c1wY5t712KNBc,Sudiarto Pandiangan,https://play-lh.googleusercontent.com/a/AATXAJzv3VW0QGOJ7Lx8eybI0Qbh7LcHBX7DzfuBJA3m=mo,Sehat,3,0,1.11,2021-07-24 05:46:41,,,newest,com.deepcovid19
gp:AOqpTOEVyl23u-KwrbED9iRNTuFW4qluhP8lHiD0rjDu6JxIS-8_N3bTFXsrdDyd9FgJdowNhUMmwdqynmdzx7Q,rudy hermawan dani,https://play-lh.googleusercontent.com/a-/AOh14GjQemJBie1L3GiKGdxjCpeGkM5CaAihwOkXCglq2w,"Sudah di instal ga bisa di gunakan, tolong di perbaiki lagi",3,1,1.11,2021-07-21 09:51:56,,,newest,com.deepcovid19
gp:AOqpTOHm72KuE_STsZLsNjVuRvj2MTk5FbHT102WNWDNgPbGpNNhqq7Z_ClRyeMsV_Hy_G5OESCoQonknSv0q1Q,Duren Bahorok,https://play-lh.googleusercontent.com/a/AATXAJw1b73j-pJmPlAoO-RvKoO-_mBAQTFGC6cdldQ3=mo,DIRUMAH AJA,3,0,,2021-07-10 04:10:26,,,newest,com.deepcovid19
gp:AOqpTOERoQ2vebLXzJpm0-SXGZQtqNYJ9qJ9p5US7Br5mV_mhPStny0v84XzFML28SRrXkd2BfNuD5RaoQAKc7Q,Adrian Laksmana,https://play-lh.googleusercontent.com/a-/AOh14GhdCDLqdojOA2Y5zuw4Q_EKlj2n5Nc_Uoa5wvzz7LQ,"Virusnya udah bbrp kali mutasi, aplikasinya ga update2. Niat ga sih, bikinnya?",3,10,1.11,2021-06-27 02:14:28,,,newest,com.deepcovid19
gp:AOqpTOH1yZhwqlOMyjCtB_w4Lbsn-rI97tGByWE-K-_X6YaK3ACavbj21n3oeiUuOKf9EOKsKbB9lrx16pNp2w4,Eddy heriyadi,https://play-lh.googleusercontent.com/a/AATXAJwNBTsSARdNcunTHqpIhsTy6CocfCcLdPSkK7E-=mo,Apakah yg baru di suntik covid 19 tidak boleh minum obat lainnya.,3,12,1.11,2021-05-27 10:50:22,,,newest,com.deepcovid19
gp:AOqpTOHZT_fpMwjAsKaEtiDYAV2m_Ul-6VpO4WfBg2uKR8SqvYAiZgXcsnMXC886oeNwi3RAMOtXZpTStZqnL3w,John Alexander,https://play-lh.googleusercontent.com/a-/AOh14Gjy3ohiD0Eec2ruRkgvtd5II95YI5kHn4iyVYm94Q,Google sign off...,3,1,1.11,2021-05-01 05:09:35,,,newest,com.deepcovid19
gp:AOqpTOGbGBqMNFtD82T4ZoWYk8R6crfo3M7BQLKLRlWcZa1qQ03_SDWlS9T5hvuYPoHHtnMCNichSS7Ls6xoiDM,dina wati,https://play-lh.googleusercontent.com/a/AATXAJzGTs8SGGQVh5dZj-Lgbw1wJr3UlO12TygjdzXG=mo,"Aplikasinha tidak bisa untuk mendaftar, ataupun kuesioner mngkn harus banyak diperbaiki ya",3,6,,2021-04-12 10:12:42,,,newest,com.deepcovid19
gp:AOqpTOEGEq2IWknYJCUe2xcPEomeM-iZayYTIz3vVYZS9O-dQqGIANQ8YWFRwAqBDst9YW_MaeW59kPCdw4F_RY,Tito S,https://play-lh.googleusercontent.com/a-/AOh14GiORCJEHOVJzHZPwHV89QHrq6H_pokbbMvwCjaNtg,Belum merasakan manfaatnya...,3,5,1.11,2021-04-01 07:43:35,,,newest,com.deepcovid19
gp:AOqpTOFWRnnNHqr2tr24-WqfbLHOpRfbRdUqMvG9r1NeNyy5NYl5crArbDcieyXDnk-13IdMzLi9dKcjgpDEndQ,Ary Pradhana,https://play-lh.googleusercontent.com/a-/AOh14GiwKjb5kOUk4HwLU7dPxJcZC1S4OrfhZDUIMcH6_hI,Belum bisa daftar vaksin via online,3,5,1.11,2021-03-15 04:32:41,,,newest,com.deepcovid19
gp:AOqpTOGaqYVYM_TNHVhi_RDA6TRDSTc-o1iR_kTroYioBxZ8CixbJvaWl2yrc6aYefKiPymsGkqEv5ybcxC5LAA,arek surabaya73,https://play-lh.googleusercontent.com/a-/AOh14Gh_pyVs98xu2aodfcLjVI1CPke0Om242Uanec9J3g,Adanx app saya LBH mdh menggunakannx,3,2,1.11,2021-02-15 11:05:06,,,newest,com.deepcovid19
gp:AOqpTOHbImhoDNR8uyxzPZxcZj3WyFOKyQEs2A3iKVmct_V8pBKC26I7LpWaKbCU0V8vaq9DDu0lSYUW-rIEJr0,VERDY TANA Ntd,https://play-lh.googleusercontent.com/a-/AOh14GhEPm0y6Uw5bTPiUnY79L4P-shSNce24pJ3ij83,Baik,3,2,1.11,2021-02-12 16:48:26,,,newest,com.deepcovid19
gp:AOqpTOEK1tvHSMv-BfX-4R4fpAKKvc-igX_WAMO2NcMq1YKMF2ACrbum_lnBpA_ByNaecpOoTEvgTPGNcjvryLE,Djawahir Fahrurrazi,https://play-lh.googleusercontent.com/a-/AOh14GiOrVIRvYuPpXAeVZ8TuZlzEbYIVu6vpJMSkPCHtw,Senantiasa diganggu iklan dan lamban,3,4,,2021-01-29 22:53:54,,,newest,com.deepcovid19
gp:AOqpTOFpPehzOuvPE2If0u9Vdet36UsxjFi0HaLSyTXBubiaY8VGfO7f663IWmUmO7yN9qDcDoV5Bb3a60QDTDs,Muchtar ZED,https://play-lh.googleusercontent.com/a/AATXAJzdNMwCT3NzgkYPnA1D51-PkvFA3b98Gks33Zvh=mo,Bersatu Lawan COVID-19,3,4,1.11,2021-01-06 06:07:32,,,newest,com.deepcovid19
gp:AOqpTOEqGnBvFDUV7kn6jnUy1srRDDGHA-fWRjWSHSg-iDGPbeFMZi0_utV8k4pVHo3pIUXDQdbNNHFrhJk4VzQ,BOBY DAMHORI Boby,https://play-lh.googleusercontent.com/a-/AOh14GgVofJf0o9a3-ywGIUFtJoNh5DWjnU0dLAn1KJq,Sedang sedang saja..,3,5,,2020-12-20 19:55:32,,,newest,com.deepcovid19
gp:AOqpTOENA9KEhRSToTm1Q2SZ8EzJFQQEKxmftOnCUQMSGHjTO5pht4008VVGtSBkDiB4QnxVShb-DmdWaOA7R_M,Supriyadi,https://play-lh.googleusercontent.com/a/AATXAJyoNqClqJz-eY8p0I-53ht9aVDhB0J5_i6JTm7U=mo,Mapnya tidak sinkron dgn keberadaan saya,3,5,1.11,2020-12-20 14:35:29,,,newest,com.deepcovid19
gp:AOqpTOFOHJAhFoukKUaD8tt3qCakOrR1fiRBEIbn_g3A4A6Ck-aUmaXhwsv8y6zlUpwd7bx5UAnRFUUwVUZqBAI,Yasin husin,https://play-lh.googleusercontent.com/a/AATXAJwsEwQR70XOtnZtInNlIhqa6zJU-MnW6tM2cIFX=mo,"Pada setiap jum' at diingatkan pada Jemaah agar mematuhi Protokol Ke Sehatan Covid 19 dg cara 3 M dan Kami menyediakan, sabun cuci tang an, hand sanitaizer, jarak antar Jemaah,an bagi yang sedang tidak sehat agar sholat saja di Rumah. Utk ini di Masjid Ijtima'iyah Mentati apa yg kami ampaikan se Laku Ketua Pengurus Masjid. Trrimackasih Wassalamualaikum. Warohmatullohi wabarkatuh.",3,352,1.11,2020-12-16 16:32:40,,,newest,com.deepcovid19
gp:AOqpTOFSQeIgAF7MGhHqJTvJknOk_MyVZ4M2sDcBS6Z8ReUs93yFDhzLb53MurlUO7yWpZUQowHCnysoNPx_3-k,yudi oke,https://play-lh.googleusercontent.com/a-/AOh14Gho-Q4hAx7z8Z_iTQnpwJ25_x8czMUaK-21EYbImw,"Ada bug, aplikasi ini belum sempurna.",3,10,1.11,2020-11-06 05:09:51,,,newest,com.deepcovid19
gp:AOqpTOGLx77Uz2EHJCbL6bx4HIGpmI3DkXlNgJST6EYS0NXRXHuFtpdcZQCfm75ddiL4nfx6T77UuB-6IiUekpA,Itokkartono Kartono,https://play-lh.googleusercontent.com/a-/AOh14GgNCfGKqdDZfruBHrXdrAYIAVLqVa4lyjKDJ0_j,Ok sangat mantap,3,4,1.11,2020-11-03 15:35:06,,,newest,com.deepcovid19
